#CODE;ENGLISH;x

EVTDESC7902;My co-conspirator, [From.GetTitledName], wants money to bribe the driver of the carriage taking [Root.PlotTarget.GetTitledName] on a lengthy journey. An accident will be arranged along the way...;x
EVTDESC7903;I have received the money from [From.GetTitledFirstName]. It is enough to bribe the driver!;x
EVTDESC7904;[From.GetTitledFirstName] has decided not to send me the money I needed to bribe the carriage driver...;x
EVTDESC7905;You are going on a lengthy journey by closed carriage in [Root.Location.GetName] together with some of your trusted bodyguards. As you travel down a steep slope overlooking a ravine, you notice that you have begun to pick up quite a bit of speed.;x
EVTDESC7906;The speed of the carriage picks up even more as it hurtles down the slope. Looking through the rear window you see a waving man holding the reins of two familiar-looking horses far behind on the road. Only when the carriage flies over the edge of the ravine do you realize who it was the man reminded you of - your driver...;x
EVTDESC7908;You and your guards throw yourself out of the carriage before it flies over the edge of the ravine. Far behind is your fleeing driver with the horses, but your guards catch up with and detain the man. He admits to having been paid generously to see you suffer a fatal accident during the journey.;x
EVTDESC7910;My co-conspirator, [From.GetTitledFirstName], has sent word that the carriage [Root.PlotTarget.GetTitledFirstName] is travelling on will soon suffer an unfortunate accident leaving no survivors.;x
EVTDESC7911;[From.GetTitledFirstName] approves of my scheme to have [From.PlotTarget.GetTitledFirstName] perish in an unfortunate carriage accident. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC7912;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. A tragic carriage accident will claim [From.PlotTarget.GetHerHis] life a month from now...;x
EVTDESC7913;Success! The carriage was sent flying over the edge of a cliff with [From.GetTitledFirstName] still in it. Unfortunately, the driver I bribed was caught and my involvement was revealed during his torture...;x
EVTDESC7914;Success! The carriage was sent flying over the edge of a cliff with [From.GetTitledFirstName] still in it. The driver I bribed has also been dealt with, leaving no loose ends that can tie me to this event.;x
EVTDESC7915;Failure! The carriage was sent flying into a ravine, but [From.GetTitledFirstName] jumped out moments earlier. The driver was caught and has revealed my complicity in this plot.;x
EVTDESC7916;Failure! The carriage was sent flying into a ravine, but [From.GetTitledFirstName] jumped out moments earlier. At least the driver was killed by [From.GetHerHis] guards before my involvement could be exposed.;x
EVTDESC7950;It became clear to me when hearing about [Root.PlotTarget.GetTitledName]'s decadent ways that the right place to kill [Root.PlotTarget.GetTitledFirstName] is in [Root.PlotTarget.GetHerHis] own palace...;x
EVTDESC7951;All of a sudden, I realized that such decadent fools surely are the most vulnerable in their own palace.;x
EVTDESC7953;[From.GetTitledName] has sent me the necessary funds to bribe [From.PlotTarget.GetTitledName]'s servants to join our cause.;x
EVTDESC7954;[From.GetTitledName] has refused to give me the necessary funds for bribes to have [From.PlotTarget.GetTitledName] killed in his own palace.;x
EVTDESC7955;How wonderful it is to just sit at home and enjoy the 'simple' things in life. Servants, more wine please! More food too for that matter!;x
EVTDESC7956;A hidden dagger held by my own servant, is this really how I must die? [Root.Religion.GetRandomGodName] forgive me, for I have sinned...;x
EVTDESC7958;I was sitting comfortably along with my beautiful servants, enjoying a cup of expensive wine after a grand dinner, when suddenly I saw one of my servants dashing towards me with a dagger in her hand. I jumped away just in time and my guards caught her before she had the time to strike again. Before she was taken care of, she uttered the name of the one behind the plan.;x
EVTDESC7959;I was sitting comfortably along with my beautiful servants, enjoying a cup of expensive wine after a grand dinner, when suddenly I saw one of my servants dashing towards me with a dagger in her hand. I jumped away just in time and my guards caught her before she had the time to strike again. She has been taken care of now, but I fear she was only a pawn. Who was behind this plan?;x
EVTDESC7960;My co-conspirator, [From.GetTitledName], has let me know that [Root.PlotTarget.GetTitledName] will die in [Root.PlotTarget.GetHerHis] own palace, with a dagger taken to [Root.PlotTarget.GetHerHis] throat by [Root.PlotTarget.GetHerHis] own servants.;x
EVTDESC7961;[From.GetTitledName] approves of my idea to have [From.PlotTarget.GetTitledName] killed by [From.PlotTarget.GetHerHis] own servants. [Root.Religion.GetRandomGodName] will surely forgive me due to [From.PlotTarget.GetTitledFirstName]'s decadent ways.;x
EVTDESC7962;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. Several of [From.PlotTarget.GetHerHis] servants are loyal to our cause and we will be ready to strike in one month's time.;x
EVTDESC7963;Success! [From.GetTitledName] died. Unfortunately, my complicity was discovered.;x
EVTDESC7964;Success! [From.GetTitledName] died not knowing the name of [From.GetPossPronoun] killer. The bribed servants have been taken care of and will not speak of what happened this day.;x
EVTDESC7965;Failure! [From.GetTitledName] overheard our servants talking and uncovered our plot to kill [From.GetHerHim].;x
EVTDESC7966;Failure! [From.GetTitledName] realized something was off and had the servants taken away. However, he was unable to uncover our plot.;x

EVTOPTA7700;My co-conspirators will find some good men...;x
EVTOPTA7702;Make it happen.;x
EVTOPTA7705;My God. They're going to kill us all!;x
EVTOPTA7706;This was no lone bowman. [FromFrom.GetTitledFirstName] orchestrated this!;x
EVTOPTA7707;Back and to the left...;x
EVTOPTA7708;[FromFrom.GetTitledFirstName] has conspired to kill me!;x
EVTOPTA7709;Who were those bowmen working for?;x
EVTOPTA7710;We are committed then.;x
EVTOPTA7714;One less threat to the establishment.;x
EVTOPTA7715;Go to damage control!;x
EVTOPTA7720;My co-conspirators will procure the necessary manure...;x
EVTOPTA7722;It might just be crazy enough to work...;x
EVTOPTA7725;Innkeeper! Bring us the best you have to offer!;x
EVTOPTA7726;Very clever, [FromFrom.GetTitledFirstName]...;x
EVTOPTA7727;KABOOOOOOOM!!!;x
EVTOPTA7728;So this was the work of [FromFrom.GetTitledFirstName]...;x
EVTOPTA7729;Perhaps this wretch was working alone. Off with his head!;x
EVTOPTA7730;...KABOOM!;x
EVTOPTA7734;[From.GetFirstName] went out with a bang.;x
EVTOPTA7735;What was I thinking? Manure...;x
EVTOPTA7740;My co-conspirators will procure the necessary funds...;x
EVTOPTA7742;I cannot think of a more worthy cause. Send the money!;x
EVTOPTA7745;Gaga...?;x
EVTOPTA7746;[FromFrom.GetTitledFirstName] had my short life cut shorter!;x
EVTOPTA7747;Who put her up to this?;x
EVTOPTA7748;[FromFrom.GetTitledFirstName] put her up to this!;x
EVTOPTA7749;Why would she harm me?;x
EVTOPTA7750;Fabulous!;x
EVTOPTA7754;This world is too cruel for children.;x
EVTOPTA7755;Oh dear.;x
EVTOPTA7760;My co-conspirators will find the man needed...;x
EVTOPTA7762;Yes, prison can be very dangerous to your health.;x
EVTOPTA7765;We can use this to escape!;x
EVTOPTA7766;You... you're working for [FromFrom.GetTitledFirstName]!;x
EVTOPTA7767;Who sent you to kill me?!;x
EVTOPTA7768;So [FromFrom.GetTitledFirstName] put you up to this.;x
EVTOPTA7769;You expect me to believe that?;x
EVTOPTA7770;No one will expect foul play on our part.;x
EVTOPTA7774;Sentence commuted!;x
EVTOPTA7775;Damnation!;x
EVTOPTA7780;My co-conspirators will talk to the servants...;x
EVTOPTA7782;Devious. I like it.;x
EVTOPTA7785;*relieve yourself in the bathtub*;x
EVTOPTA7786;[FromFrom.GetTitledName] bribed these servants...;x
EVTOPTA7787;Who bribed these servants?;x
EVTOPTA7788;So it was [FromFrom.GetTitledName]!;x
EVTOPTA7789;Who bribed them to kill me?;x
EVTOPTA7790;Commendable initiative!;x
EVTOPTA7794;Yet another argument against taking baths.;x
EVTOPTA7795;Well, that's no good.;x
EVTOPTA7800;My co-conspirators will find some good men...;x
EVTOPTA7802;Send the money... and I really must learn how to swim some day.;x
EVTOPTA7805;This is going to be great!;x
EVTOPTA7806;The boat was sabotaged by [FromFrom.GetTitledFirstName]!;x
EVTOPTA7807;Someone sabotaged the boat...;x
EVTOPTA7808;[FromFrom.GetTitledFirstName] had his men sabotage the boat!;x
EVTOPTA7809;Who is responsible?;x
EVTOPTA7810;Ship ahoy!;x
EVTOPTA7814;Man overboard!;x
EVTOPTA7815;It would have worked...;x
EVTOPTA7820;My co-conspirators will procure the snake...;x
EVTOPTA7822;Give [From.GetHerHim] the money. That serpent could be the answer to our prayers.;x
EVTOPTA7825;A carpenter will need to look at this bed tomorrow.;x
EVTOPTA7826;That... that serpent belongs to [FromFrom.GetTitledFirstName]!;x
EVTOPTA7827;I hate snakes!;x
EVTOPTA7828;That snake belongs to [FromFrom.GetTitledFirstName]...;x
EVTOPTA7829;Who brought that snake here?!;x
EVTOPTA7830;Just don't point that thing at me.;x
EVTOPTA7834;I could kiss that snake! Well, maybe not...;x
EVTOPTA7835;I hate snakes.;x
EVTOPTA7840;My co-conspirators will find someone who can get this done...;x
EVTOPTA7842;Make it happen!;x
EVTOPTA7845;The people below look like ants!;x
EVTOPTA7846;[FromFrom.GetTitledFirstName] had someone sabotage that railing!;x
EVTOPTA7847;I will haunt the carpenter who built that railing...;x
EVTOPTA7848;[FromFrom.GetTitledFirstName] had someone sabotage that railing!;x
EVTOPTA7849;Who would have done such a thing... and why?;x
EVTOPTA7850;Look out below!;x
EVTOPTA7854;Gravity can be a cruel mistress.;x
EVTOPTA7855;I can't be blamed for building code violations...;x
EVTOPTA7860;My co-conspirators will bribe a hunter...;x
EVTOPTA7862;Very good. Send the money.;x
EVTOPTA7865;I can't wait!;x
EVTOPTA7866;Gghh... [FromFrom.GetTitledFirstName] got to you...;x
EVTOPTA7867;W-why?;x
EVTOPTA7868;So you were paid by [FromFrom.GetTitledFirstName]...;x
EVTOPTA7869;And you say you never saw the face of your employer?;x
EVTOPTA7870;They call it the wilds for a reason.;x
EVTOPTA7874;To hunt a man is truly the greatest sport...;x
EVTOPTA7875;I knew we couldn't trust him!;x
EVTOPTA7880;My co-conspirators will hire the mercenaries...;x
EVTOPTA7882;Excellent idea! The gold is yours.;x
EVTOPTA7885;Very well, but this had better not delay us!;x
EVTOPTA7886;I see. Disguised mercenaries working for [FromFrom.GetTitledFirstName]...;x
EVTOPTA7887;Y-you're not highwaymen!;x
EVTOPTA7888;Only mercenaries in the employ of [FromFrom.GetTitledFirstName] are so precise...;x
EVTOPTA7889;Too accurate for highwaymen. Only mercenaries are so precise...;x
EVTOPTA7890;Yes, the roads just aren't safe anymore...;x
EVTOPTA7894;Oh, those nasty bandits!;x
EVTOPTA7895;The plan looked good on paper...;x
EVTOPTA7900;My co-conspirators will bribe the driver...;x
EVTOPTA7902;The money will be sent.;x
EVTOPTA7905;Excellent, we shall make good time.;x
EVTOPTA7906;[FromFrom.GetTitledFirstName] must have bribed him!;x
EVTOPTA7907;That rat!;x
EVTOPTA7908;Paid by [FromFrom.GetTitledFirstName], you say?;x
EVTOPTA7909;And you don't know by whom? You will hang for this.;x
EVTOPTA7910;Those things are deathtraps...;x
EVTOPTA7914;Shame on such a nice carriage, though.;x
EVTOPTA7915;That spineless little...;x
EVTOPTA7950;My co-conspirators will bribe [Root.PlotTarget.GetHerHis] servants to aid us.;x
EVTOPTA7955;That's right, do hurry!;x
EVTOPTA7956;Death to [FromFrom.GetTitledFirstName]!;x
EVTOPTA7957;Why? Who? [Root.Religion.GetRandomGodName]...;x
EVTOPTA7958;Damn you, [FromFrom.GetTitledFirstName]!;x
EVTOPTA7959;I fear I shall never know.;x
EVTOPTA7960;This is what decadence brings you!;x
EVTOPTA7963;Good. But... bad.;x
EVTOPTA7964;I shall celebrate this... modestly.;x
EVTOPTA7965;This is bad.;x

EVTOPTB7700;Hire bowmen;x
EVTOPTB7705;Did that come from the grassy knoll?;x
EVTOPTB7720;Buy vast amounts of manure;x
EVTOPTB7725;By [Root.Religion.GetRandomGodName], what is that infernal smell?!;x
EVTOPTB7740;Bribe maid;x
EVTOPTB7745;*emit ear-shattering wail*;x
EVTOPTB7760;Hire professional killer;x
EVTOPTB7765;Wait a second... that's not a real tattoo!;x
EVTOPTB7780;Bribe servants;x
EVTOPTB7785;W-wait... t-those servants look unfamiliar...;x
EVTOPTB7800;Hire men to sabotage the boat;x
EVTOPTB7805;Is... is that thing seaworthy?;x
EVTOPTB7820;Buy snake;x
EVTOPTB7825;A snake!;x
EVTOPTB7840;Hire carpenter;x
EVTOPTB7845;That railing doesn't look right...;x
EVTOPTB7860;Bribe hunter;x
EVTOPTB7865;Why is that hunter so nervous?;x
EVTOPTB7880;Hire mercenaries;x
EVTOPTB7885;No, you fool! It's a trap!;x
EVTOPTB7900;Bribe driver;x
EVTOPTB7905;Everybody out!;x
EVTOPTB7950;I will bribe [Root.PlotTarget.GetHerHis] servants to assist us.;x
EVTOPTB7955;Why is my servant running towards me?;x

EVTOPTC7700;I know just the men for this job...;x
EVTOPTC7720;I know a farmer who has what I need...;x
EVTOPTC7740;I know who we can approach...;x
EVTOPTC7760;I know just the man for this...;x
EVTOPTC7780;Arrange for the servants to be replaced with your own.;x
EVTOPTC7800;I know just the men for this job...;x
EVTOPTC7820;I know where to get this snake...;x
EVTOPTC7840;I know someone who can get this done...;x
EVTOPTC7860;I have some leverage on one of the hunters...;x
EVTOPTC7880;I know the men for this job...;x
EVTOPTC7900;I know how to persuade the driver...;x
EVTOPTC7950;I will replace [Root.PlotTarget.GetHerHis] servants with my own.;x

EVTTOOLTIP7705;Ambush §Y[This.GetTitledFirstName]§! with an arrow barrage next month.;x
EVTTOOLTIP7725;Prepare manure to blow §Y[This.GetTitledFirstName]§! into the heavens next month.;x
EVTTOOLTIP7745;Arrange for §Y[This.GetTitledFirstName]§! to be murdered next month.;x
EVTTOOLTIP7765;Arrange for §Y[This.GetTitledFirstName]§! to perish in a botched escape attempt next month.;x
EVTTOOLTIP7785;Arrange for §Y[This.GetTitledFirstName]§! to be drowned during [This.GetHerHis] monthly bath.;x
EVTTOOLTIP7805;Sabotage the boat §Y[This.GetTitledFirstName]§! is due to travel on.;x
EVTTOOLTIP7825;Unleash a poisonous snake on §Y[This.GetTitledFirstName]§! next month.;x
EVTTOOLTIP7845;Arrange for §Y[This.GetTitledFirstName]§! to fall from [This.GetHerHis] balcony.;x
EVTTOOLTIP7865;Arrange for §Y[This.GetTitledFirstName]§! to perish in a hunting accident.;x
EVTTOOLTIP7885;Arrange for §Y[This.GetTitledFirstName]§! to die in a roadside ambush.;x
EVTTOOLTIP7905;Arrange for §Y[This.GetTitledFirstName]§! perish in a carriage accident.;x
EVTTOOLTIP7955;[This.GetTitledName] will no longer be a stain on my dynasty!;x




EVTDESC8000;For far too long you have blocked my righteous right to [From.GetPlot]. Recognize my rightful claim and step down peacefully or meet me sword in hand. Rest assure that I have enough supporters to obtain this either way...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8005;I am afraid the Faction I represent must insist on succession by Seniority. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8010;I am afraid the Faction I represent must insist on succession by Primogeniture. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8011;I am afraid the Faction I represent must insist on succession by Ultimogeniture. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8015;I am afraid the Faction I represent must insist on Elective Monarchy. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8020;I am afraid the Faction I represent must insist on succession by Gavelkind. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8025;For too long, the crown has restricted our historic rights and liberties. The time has come to lower the Crown Authority! Submit to this demand peacefully or face the consequences. Rest assure that I have gathered others who are equally upset...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8026;For too long, the crown has restricted our historic rights and liberties. The time has come to Lower Crown Authority! With your regent, [Root.Regent.GetTitledName], among my supporters you have no other choice than to accept.\n\nSigned,\n[From.GetTitledName];x
EVTDESC8027;For too long you have restricted our rights. The time has come to decrease the level of Tribal Organization - you must submit to this demand peacefully or face the consequences! Rest assured that I have the support of others who are equally determined to see things returned to the natural order...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8028;Under pressure from a powerful Faction, [From.GetTitledName] has agreed to Lower Crown Authority.;x
EVTDESC8029;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to Lower the Tribal Organization. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8030;I have decided to [From.GetPlot]. The vassals in the realm have studied the legal documents presented in this case and the majority of them have deemed my demand justified. Either step down peacefully or I will be forced to take what is mine by military means.\n\nSigned,\n[From.GetTitledName];x
EVTDESC8031;For too long, you have restricted our rights. The time has come to Lower Tribal Organization! With your regent, [Root.Regent.GetTitledName], among my supporters you have no other choice than to accept.\n\nSigned,\n[From.GetTitledName];x
EVTDESC8035;It is time for you to recognize the full independence of [From.PrimaryTitle.GetName] and the other states in the Independence Faction. Be reasonable and let us not resort to bloodshed.\n\nSigned,\n[From.GetTitledName];x
EVTDESC8036;[Root.GetFirstName], I name you a pretender! [From.SupportedClaimant.GetTitledName] is the true ruler of [From.SupportedClaimantTitle.GetName], as recognized by myself and other nobles. Relinquish the title or there will be war!\n\nSigned,\n[From.GetTitledName];x
EVTDESC8037;Great [Root.GetTitledFirstName]! I and a powerful group of loyalists have presented an ultimatum to the usurper, [From.Liege.GetTitledName], demanding your rule over [From.SupportedClaimantTitle.GetName]. Wish us luck!\n\nSigned,\n[From.GetTitledName];x
EVTDESC8050;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and hand my title over to you. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8055;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and change the laws of inheritance to Seniority. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8060;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and change the laws of inheritance to Primogeniture. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8061;Your support of [Root.SupportedClaimant.GetTitledName] is shocking. However, in order to spare the realm from a harrowing civil war, I will resign in [Root.SupportedClaimant.GetPossPronoun] favor.\n\nSigned,\n[From.GetTitledName];x
EVTDESC8062;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and change the laws of inheritance to Ultimogeniture. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8065;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and change the laws of inheritance to Elective Monarchy. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8066;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and change the laws of inheritance to gavelkind. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8067;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and lower the crown authority. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8068;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and hand my title over to you. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8069;Your lack of faith in my duties as your liege saddens me, but I do recognize your desire to pursue your own destiny. However, do not expect my future protection, or, indeed, friendship.\n\nSigned,\n[From.GetTitledName];x
EVTDESC8070;Rather than letting civil war tear the realm apart, [FromFrom.PlotTarget.GetTitledName] has agreed to step down and let me [FromFrom.GetPlot]. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8071;Rather than risking civil war tearing the realm apart, I have decided to give in to your demand and lower the Tribal Organization. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];x
EVTDESC8075;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Seniority. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8076;§Y[From.GetTitledName]§! has agreed to the demands of the §YSeniority Faction§!. The Succession Law has been changed.;x
EVTDESC8080;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Primogeniture. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8081;§Y[From.GetTitledName]§! has agreed to the demands of the §YPrimogeniture Faction§!. The Succession Law has been changed.;x
EVTDESC8082;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Ultimogeniture. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8085;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Elective Monarchy. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8086;§Y[From.GetTitledName]§! has agreed to the demands of the §YElective Monarchy§! Faction. The Succession Law has been changed.;x
EVTDESC8090;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Gavelkind. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8091;§Y[From.GetTitledName]§! has agreed to the demands of the §YGavelkind Faction§!. The Succession Law has been changed.;x
EVTDESC8093;Under pressure from the powerful Independence Faction, [From.GetTitledName] has agreed to release the [FromFrom.PrimaryTitle.GetFullName] and others from their vassalage.;x
EVTDESC8094;Under pressure from a powerful Faction, §Y[From.GetTitledName]§! has agreed to §YLower Crown Authority§!.;x
EVTDESC8095;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to Lower the Crown Authority. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8096;Rather than letting civil war tear the realm apart, [FromFrom.PlotTarget.GetTitledName] has agreed to step down and let me [FromFrom.GetPlot]. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8097;In order to avoid a fruitless civil war, [From.GetTitledName] has wisely agreed to release us all from vassalage. Your valuable support in this matter will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];x
EVTDESC8098;Marvellous news! [From.GetTitledName] has wisely heeded our demand and accepted [FromFrom.SupportedClaimant.GetTitledName] as ruler of [FromFrom.SupportedClaimantTitle.GetName]. Let the celebration commence!\n\nSigned,\n[FromFrom.GetTitledName];x
EVTDESC8099;[From.GetTitledName] has folded to the demands of the Faction for [FromFrom.SupportedClaimant.GetTitledName] as ruler of [FromFrom.SupportedClaimantTitle.GetName].;x
EVTDESC8100;Your shameful attempt at blackmail has not succeeded. No matter how many corrupted souls you have enticed to help carry out your plan I will not give in without a fight. I'd rather die defending what is rightfully mine!\n\nSigned,\n[From.GetTitledName];x
EVTDESC8118;Your shameful attempt at blackmail has not succeeded. No matter how many corrupted souls you have enticed to help carry out your plan I will not give in without a fight. What is rightfully mine is mine!\n\nSigned,\n[From.GetTitledName];x
EVTDESC8120;Despite my threat of war, [From.PlotTarget.GetTitledName] rejected my demand to [From.GetPlot]. In light of this I have decided that open war might not be the best way to achieve our goal and so I have disolved the plot.\n\nSincerely,\n[FromFrom.GetTitledName];x

EVTOPTA8000;I guess I have no choice...;x
EVTOPTA8026;I guess I don't...;x
EVTOPTA8037;This could get ugly...;x
EVTOPTA8100;Then war it is!;x
EVTOPTA8118;Then war it is!;x
EVTOPTA8120;That coward!;x

EVTOPTB8000;I will not be blackmailed!;x
EVTOPTB8005;Over my dead body!;x
EVTOPTB8100;Actually going to war was not my plan...;x
EVTOPTB8118;Actually, going to war was not my plan...;x

EVTTOOLTIP8000;[Root.PlotTarget.GetTitledName] receives your ultimatum.;x
EVTTOOLTIP8030;[Root.PlotTarget.GetTitledName] receives a letter.;x
EVTTOOLTIP8100;Receives a letter with my reply;x


EVTDESC8150;Seeing [Root.PlotTarget.GetTitledName] with [Root.PlotTarget.GetPossPronoun] nose deep in the cup, it suddenly struck me that all I need to get rid of [Root.PlotTarget.GetObjectPronoun] is a fine poison...;x
EVTDESC8151;Suddenly, it hit me - poison! Surely the safest way to get rid of troublesome... pests.;x
EVTDESC8152;My co-conspirator, [From.GetTitledName], is asking for funds to poison [Root.PlotTarget.GetTitledName] at an upcoming banquet...;x
EVTDESC8153;[From.GetTitledName] has sent me the necessary funds to poison [From.PlotTarget.GetTitledName]...;x
EVTDESC8154;[From.GetTitledName] has refused to fund the rare poison needed to off [From.PlotTarget.GetTitledName].;x
EVTDESC8155;What a merry feast, surrounded by my friends and loved ones... I feel a thirst coming on. Page, more wine!;x
EVTDESC8156;Poison! My body is growing numb, but as my sight fades, I die loudly cursing my killer's name!;x
EVTDESC8157;Poison! My body is growing numb. Someone, please help me! [Root.Religion.GetRandomGodNameCap]...;x
EVTDESC8158;Poisoned wine? How cliché. These amateurs will be brought to justice!;x
EVTDESC8159;I could feel Death breathing down my neck... Who would want me dead?;x
EVTDESC8160;My co-conspirator, [From.GetTitledName], has let me know that [Root.PlotTarget.GetTitledName] will die by poisoned wine at an upcoming banquet...;x
EVTDESC8161;[From.GetTitledName] approves of my idea to poison [From.PlotTarget.GetTitledName]. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC8162;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will die by poisoned wine at a feast in one month.;x
EVTDESC8163;Success! [From.GetTitledName] died of the poisoned wine. Unfortunately, my complicity was discovered.;x
EVTDESC8164;Success! It seems the wine did not agree with [From.GetTitledName]. [From.GetSubjectPronounCap] died not knowing the name of [From.GetPossPronoun] killer.;x
EVTDESC8165;Failure! [From.GetTitledName] did not drink the wine and my complicity was discovered.;x
EVTDESC8166;Failure! [From.GetTitledName] did not drink the wine, but was unable to uncover the conspiracy.;x
EVTDESC8170;Seeing the cook's son fall from a tree, I had a flash of inspiration. Children are such foolish and clumsy creatures - how tragic if [Root.PlotTarget.GetTitledName] were to fall off the parapets...;x
EVTDESC8171;Ah, children, how they hurt themselves. How rare to see one without a bruise, a bump or a scab. Hmm, what if someone were to take a rather long fall?;x
EVTDESC8172;My co-conspirator, [From.GetTitledName], is asking for funds to arrange a tragic falling accident for [Root.PlotTarget.GetTitledName]. Certain retainers need to be bribed...;x
EVTDESC8173;[From.GetTitledName] has sent me enough money to bribe someone to give [From.PlotTarget.GetTitledName] a gentle push off the parapets.;x
EVTDESC8174;[From.GetTitledName] has refused to give me the necessary bribes to have [From.PlotTarget.GetTitledName] fall off the parapets.;x
EVTDESC8175;I love the thrill of heights, running on the castle walls and looking down at the little people below. If I reach out, maybe I can reach that bird's nest...;x
EVTDESC8176;AAAH, someone pushed me! I'm falling! NOOO!;x
EVTDESC8178;He was going to push me! I will find out who bribed him and why!;x
EVTDESC8179;Was that scullery maid going to push me off the wall? Who would want me dead?;x
EVTDESC8180;Good news! My co-conspirator, [From.GetTitledName], has let me know that [Root.PlotTarget.GetTitledName] will soon have a tragic fall off the castle parapets...;x
EVTDESC8181;[From.GetTitledName] approves of my scheme to push [From.PlotTarget.GetTitledName] of a wall. May [Root.Religion.GetRandomGodName] forgive me!;x
EVTDESC8182;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon fall off the castle walls. Such tragedy!;x
EVTDESC8183;Success! [From.GetTitledName] flew off those walls like an ostrich! Unfortunately, the assassin was caught and my complicity was discovered.;x
EVTDESC8184;Success! It seems little [From.GetTitledName] had not yet learned how to fly. [From.GetSubjectPronounCap] died a quick and presumably painless death.;x
EVTDESC8185;Failure! [From.GetTitledName] dodged the assassin and ran off. My complicity was discovered.;x
EVTDESC8186;Failure! The hired assassin did not get a chance to push [From.GetTitledName] off the walls, and will likely not get another. At least the plot remains unknown...;x
