#CODE;ENGLISH;x

# EVTDESC30060;[Root.Spouse.job_chancellor.GetFullName] is doing a somewhat good job as a [Root.GetMyChancellorName] but there is a contender for the title, one of my special male friends. I am slowly but stubbornly trying to make [Root.Spouse.GetFirstName] realize the potential of my friend, and now I am prepared to use the final and best argument to make him do as I want.;x
# EVTDESC30062;When I presented my ultimatum to my husband [Root.Spouse.GetFirstName], trying to make him choose my friend to be the new [Root.GetMyChancellorName], he reacted as I had anticipated. [Root.Spouse.GetFirstName] tried to argue with me, plead with me and even tried to scare me into submission, but I saw in his eyes that he had already made his decision.;x
# EVTDESC30063;I have a very special male friend who would be an excellent Marshal! Too bad my husband thinks highly of Marshal [Root.Spouse.job_marshal.GetFullName], making it hard for me to convince him of my friend's superiority.;x
# EVTDESC30065;My husband [Root.Spouse.GetFirstName] and I argued about who should be Marshal, my special friend or the current one. As I made my arguments, threatened to shun [Root.Spouse.GetFirstName] from my bed and stressed my friend superiority over [Root.Spouse.job_marshal.GetFullName], my husband finally took a decision.;x
# EVTDESC30066;I have tried to make my husband [Root.Spouse.GetFirstName] discharge his Steward [Root.Spouse.job_treasurer.GetFullName] in favour of my close friend whom I cannot deny anything. The stubbornness of my husband is convincing me I need to do something drastic in order for him to listen to me.;x
# EVTDESC30068;I am getting tired of fighting for my friend, though I still feel he would make a better Steward than [Root.job_treasurer.GetFullName]. One last effort and whatever my husband [Root.Spouse.GetFirstName] decides, I have to accept that.;x
# EVTDESC30069;I couldn't care less if our current Spymaster [Root.Spouse.job_spymaster.GetFullName] is competent as a Spymaster or not, my very good friend would truly overtrumph [Root.Spouse.job_spymaster.GetHerHim] as Spymaster! I only have to convince my husband [Root.Spouse.GetFirstName] to discharge [Root.Spouse.job_spymaster.GetFullName] and then appoint my friend.;x
# EVTDESC30071;My husband [Root.Spouse.GetFirstName] asked me to give him a couple of days to think about this, he promised me a decision if only I stopped pestering him. I could hardly restrain myself and waited impatiently until my husband declared that he had made a decision.;x
# EVTDESC30072;The friendship between me and a male courtier is very special, but I fear I might lose him if I cannot find a way to make my husband [Root.Spouse.GetFirstName] get rid of the old [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] and appoint my friend as [Root.GetLordSpiritualName] in his stead.;x
# EVTDESC30074;I know [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] is well respected, many would disapprove and reproach my husband [Root.Spouse.GetFullName] if he chooses to appoint my friend as the [Root.GetLordSpiritualName], but I don't care. I need a friend at court!;x

# EVTOPTA30060;Do as I want or else...;x
# EVTOPTA30062;[Root.Spouse.GetFirstName] agreed to make my friend [Root.GetMyChancellorName]!;x
# EVTOPTA30063;I will keep arguing until [Root.Spouse.GetFirstName] agrees with me!;x
# EVTOPTA30066;It's now or never!;x
# EVTOPTA30068;My friend has been appointed Steward!;x
# EVTOPTA30069;That should be easy!;x
# EVTOPTA30071;He will make my friend Spymaster!;x
# EVTOPTA30072;[Root.Spouse.GetFirstName] must listen to me, if only this once!;x
# EVTOPTA30074;Joyous news! My friend is [Root.GetLordSpiritualName]!;x

# EVTOPTB30062;[Root.Spouse.GetFirstName] refused to make my friend Chancellor!;x
# EVTOPTB30065;[Root.Spouse.GetFirstName] told me he would never make my friend Marshal!;x
# EVTOPTB30068;My husband decided to keep the current Steward...;x
# EVTOPTB30071;He decided to keep the old Spymaster;x
# EVTOPTB30074;I have to respect [Root.Spouse.GetFirstName]'s decision;x

# EVTTOOLTIP30061;[Root.Spouse.GetFirstName] gets the ultimatum;x
# EVTTOOLTIP30064;[Root.Spouse.GetFirstName] makes a decision;x
# EVTTOOLTIP30067;[Root.Spouse.GetFirstName] is forced to make a decision;x
# EVTTOOLTIP30070;[Root.Spouse.GetFirstName] is pestered into making a decision;x
# EVTTOOLTIP30073;The future of [Root.GetFirstName]'s friend lies on [Root.Spouse.GetFirstName];x
